date,temperature_c,rainfall_mm,wr1_inflow_ml,wr2_inflow_ml
2011-03-25,-5.100351512298032,6.902859569474423,688.5598433142173,28.7899586054725
2011-03-26,-6.180453080700913,11.841039859640825,692.9996101444772,28.975593455518208
2011-03-27,1.4634052543500236,0.0,697.4668272062684,29.162376050436308
2011-03-28,-9.723162035290006,1.3322013286484415,701.9601725781918,29.35025111825192
2011-03-29,-3.101612969856977,0.0,706.4783166070607,29.539163063709854
2011-03-30,-6.670330791870241,0.0,711.0199223013673,29.729055984726156
2011-03-31,-2.4232728778033916,0.0,715.583645726919,29.919873688930412
2011-04-01,-6.586478393539853,0.0,720.1681364045312,30.111559710293985
2011-04-02,-0.39660097457168586,0.0,724.7720377096547,30.30405732583922
2011-04-03,-0.4116528009542484,3.0952919253937976,729.393987273824,30.497309572424694
2011-04-04,-2.5418112475648638,0.0,734.0326173878027,30.691259263601506
2011-04-05,-0.8102666178207998,1.6707231044744355,738.6865554063119,30.885849006535686
2011-04-06,-9.061354582657026,4.619621061913565,743.3544241542172,31.08102121899166
2011-04-07,-8.337788047761066,0.0,748.0348423340574,31.276718146371735
2011-04-08,-4.843977198297587,12.254075248094729,752.7264249347922,31.472881878806646
2011-04-09,0.7781702085901836,0.0,757.4277836416501,31.669454368291987
2011-04-10,-4.576196953763051,0.8934943243534712,762.1375272469518,31.866377445865577
2011-04-11,-3.395879857266644,4.637933222276716,766.854262061792,32.06359283882057
2011-04-12,-1.1044141558223668,0.0,771.5765923284542,32.26104218794931
2011-04-13,4.032878771227059,0.0,776.3031206334375,32.458667064812715
2011-04-14,-6.588342498696335,3.5658841206516456,781.0324483209739,32.65640898903027
2011-04-15,-0.5709847524509488,5.992362949702439,785.763175906913,32.85420944558521
2011-04-16,-3.270577972428892,8.835438169056085,790.4939034928522,33.052009902140156
2011-04-17,-1.2174746799179443,8.02760445407492,795.2232311803884,33.2497518263577
2011-04-18,0.5542016103012495,0.0,799.9497594853718,33.447376703221124
2011-04-19,0.2620640284263045,0.0,804.672089752034,33.644826052349856
2011-04-20,3.4446532109693955,0.0,809.3888245668743,33.84204144530485
2011-04-21,-0.7094949758980871,0.0,814.098568172176,34.03896452287844
2011-04-22,-5.65571929479726,0.0,818.7999268790338,34.23553701236378
2011-04-23,-1.6161864303262266,0.0,823.4915094797686,34.43170074479869
2011-04-24,-7.829360860291789,0.0,828.171927659609,34.627397672178766
2011-04-25,-1.178567336603765,0.0,832.8397964075143,34.82256988463474
2011-04-26,-5.346699618551411,4.658887485353444,837.4937344260235,35.01715962756892
2011-04-27,2.6456980596009725,0.0,842.1323645400021,35.211109318745734
2011-04-28,-6.0121770272115835,3.6816827269289902,846.7543141041714,35.40436156533121
2011-04-29,-2.7685265734417817,3.8124326916201685,851.3582154092949,35.59685918087644
2011-04-30,-5.7407827036804004,0.0,855.942706086907,35.78854520224001
2011-05-01,3.3415506497417455,3.112151453818038,860.5064295124587,35.979362906444265
2011-05-02,-1.6546266432039065,0.0,865.0480352067653,36.16925582746057
2011-05-03,0.5102818043966568,0.0,869.5661792356343,36.358167772918506
2011-05-04,1.0663421890848088,2.242442742002411,874.0595246075577,36.54604284073412
2011-05-05,-3.719236699690677,19.36960838624963,878.5267416693489,36.73282543565222
2011-05-06,0.9324933541834763,0.0,882.9665084996087,36.918460285697925
2011-05-07,0.19189755245224105,0.9060617338011575,887.3775112999031,37.10289245853253
2011-05-08,1.1716210307369375,0.0,891.7584447835372,37.286067377708875
2011-05-09,6.854350710838996,6.862160858877826,896.1080125618108,37.46793083882136
2011-05-10,-1.0377058685044551,0.0,900.4249275276406,37.64842902554595
2011-05-11,-0.931189487849046,6.106331394570092,904.7079122364357,37.82750852556526
2011-05-12,-2.403374593127075,4.106159300922669,908.955699284114,38.0051163463741
2011-05-13,2.145738896692464,0.0,913.1670316821479,38.18119993096089
2011-05-14,-0.12087873137928612,0.050841225623691956,917.3406632295269,38.35570717336001
2011-05-15,0.33831099136326653,9.175531387518342,921.475358881529,38.528586434070895
2011-05-16,-4.7135971801307175,0.0,925.5698951151898,38.69978655533894
2011-05-17,2.8464423750495564,0.0,929.623060291363,38.869256876293925
2011-05-18,4.589099949818319,0.0,933.6336550132639,39.03694724794135
2011-05-19,0.8690579480611492,3.4841740550550884,937.6004924813901,39.202808048002375
2011-05-20,7.544163119256294,9.254627753045703,941.5223988447142,39.36679019559781
2011-05-21,1.4603038677616216,0.0,945.3982135480462,39.52884516577197
2011-05-22,-2.465100033983931,0.0,949.2267896754594,39.688925003851956
2011-05-23,1.4490811465873434,0.0,953.0069942896818,39.84698233963826
2011-05-24,0.3247815600776174,0.0,956.7377087673505,40.00297040142232
2011-05-25,-2.38161702199298,4.5986720204716525,960.4178291300299,40.15684302982703
2011-05-26,1.5773844433362334,0.0,964.0462663708973,40.30855469146609
2011-05-27,3.20583372296403,0.0,967.6219467769976,40.458060492418014
2011-05-28,2.3174323353705657,0.0,971.143812246971,40.60531619151098
2011-05-29,0.01853638538117819,0.0,974.6108206041638,40.75027821341451
2011-05-30,0.8505774867354636,0.0,978.0219459050243,40.89290366153411
2011-05-31,-0.8299362247939261,0.9257251633546728,981.376178742696,41.033150330705055
2011-06-01,6.054701109126523,0.0,984.672526545718,41.17097671968159
2011-06-02,5.423064835564041,0.0,987.9100138717424,41.3063420434178
2011-06-03,1.539818892281151,0.0,991.0876826961832,41.439206245136575
2011-06-04,4.865757755501718,2.322401931864539,994.2045926957111,41.569530008183044
2011-06-05,-0.6200361969620567,4.654617004841165,997.2598215265114,41.69727476765901
2011-06-06,3.869092338482413,4.196975174953647,1000.2524650972191,41.82240272183495
2011-06-07,5.042429213874087,0.0,1003.1816378364543,41.94487684333607
2011-06-08,3.1515523340405758,15.952544982557901,1006.0464729548783,42.06466089009943
2011-06-09,0.12000322296281318,1.8277521160514023,1008.846122701688,42.18171941609845
2011-06-10,6.209722152515942,1.202965227257279,1011.5797586154816,42.296017781831985
2011-06-11,4.860041881674187,4.880036731019864,1014.2465717694125,42.407522164574736
2011-06-12,3.3929778259294805,0.0,1016.8457730105631,42.516199568385915
2011-06-13,4.351663473475234,0.0,1019.3765931934695,42.62201783387329
2011-06-14,3.456179703365366,0.0,1021.8382834077221,42.72494564770963
2011-06-15,7.945312566890111,0.0,1024.230115199582,42.824952551898896
2011-06-16,4.078450037886712,0.0,1026.5513807875411,42.92200895278917
2011-06-17,7.014944670992027,5.211741752515263,1028.8013932717663,43.016086129829944
2011-06-18,6.893580789913371,0.0,1030.9794868373642,43.10715624407098
2011-06-19,4.694878832925494,0.0,1033.085016951407,43.19519234640029
2011-06-20,6.507281678313963,11.439490803234872,1035.1173605536587,43.28016838551883
2011-06-21,4.817554986425812,3.3957514959887716,1037.0759162409504,43.362059215649495
2011-06-22,6.615735359847002,4.13919081571635,1038.960104445144,43.440840603978145
2011-06-23,10.959592342913815,1.4140788091950112,1040.7693676046363,43.516489237824516
2011-06-24,7.031130246531499,0.0,1042.5031703293503,43.588982731540774
2011-06-25,5.774000441336576,1.9976976902512598,1044.1609995591652,43.658299633135826
2011-06-26,8.220984107244929,2.7084759999124945,1045.74236471574,43.72441943062328
2011-06-27,9.598669439478519,20.255499565372013,1047.2467978476836,43.787322558091304
2011-06-28,10.324558127073885,2.9427925272039657,1048.673853769028,43.846990401492455
2011-06-29,10.979170137317269,0.752401822168708,1050.0231101909667,43.90340530415192
2011-06-30,10.668467690117087,0.0,1051.2941678468173,43.956550571992366
2011-07-01,10.694902752017807,0.0,1052.48665061017,44.00641047847401
2011-07-02,12.548689700569648,4.003286476300376,1053.60020560619,44.05297026924836
2011-07-03,10.436762563916814,3.884166351229782,1054.6345033160387,44.09621616652427
2011-07-04,5.237027757231269,0.0,1055.5892376743832,44.13613537314494
2011-07-05,10.120457847222378,0.44182776374033755,1056.4641261599668,44.17271607637491
2011-07-06,6.348992017079381,5.9577529171327095,1057.258909879211,44.20594745139557
2011-07-07,12.141367916696218,0.0,1057.9733536428264,44.23581966450842
2011-07-08,12.184238287689055,10.337634257313214,1058.607246035409,44.262323876044974
2011-07-09,9.081316351927951,0.0,1059.1603994780016,44.28545224298265
2011-07-10,10.838577207270903,0.0,1059.6326502836016,44.30519792126557
2011-07-11,15.487943725204515,0.0,1060.023858705597,44.321555067829834
2011-07-12,8.277314650293102,3.7449545870434284,1060.3339089791223,44.334518842332635
2011-07-13,11.494507415625083,0.0,1060.5627093553132,44.34408540858452
2011-07-14,11.900408740257625,0.0,1060.710192128457,44.35025193568462
2011-07-15,5.671275801711044,0.0,1060.7763136560293,44.35301659885836
2011-07-16,15.94993313237438,5.801495368401483,1060.7610543716055,44.352378579997435
2011-07-17,12.29650267732988,3.656571921887472,1060.6644187906534,44.34833806790188
2011-07-18,16.225637559564557,0.0,1060.4864355091963,44.340896258224234
2011-07-19,8.34139111750569,0.0,1060.2271571953509,44.33005535311571
2011-07-20,10.108104853160738,0.0,1059.886660573741,44.315818560574535
2011-07-21,7.4797668434014835,0.0,1059.4650464027957,44.29819009349668
2011-07-22,14.134212214373385,7.380868850488883,1058.9624394449309,44.27717516842916
2011-07-23,10.133136059782228,7.516742877924487,1058.3789884296316,44.252780004026405
2011-07-24,12.353670936144583,0.0,1057.7148660094404,44.22501181921005
2011-07-25,7.533851352808947,1.2145250944198513,1056.9702687088657,44.19387883103271
2011-07-26,11.021703763493475,0.0,1056.1454168662285,44.15939025224648
2011-07-27,10.43137863989611,0.3061678343547037,1055.2405545684592,44.12155628857669
2011-07-28,13.396047307680428,10.549907115075078,1054.25594957887,44.08038813570188
2011-07-29,15.143172842959055,2.4031167898935855,1053.191893257918,44.03589797594082
2011-07-30,17.492920784922152,2.142785167534473,1052.0487004769875,43.988098974647556
2011-07-31,14.64197260170728,0.0,1050.8267095252145,43.93700527631558
2011-08-01,10.961271311558114,0.0,1049.5262820093817,43.882632000392256
2011-08-02,14.120196063936616,0.0,1048.1478027469127,43.82499523680471
2011-08-03,12.341121479327896,0.0,1046.691679651999,43.764112041198565
2011-08-04,22.944083816461102,2.7783874216432736,1045.1583436148915,43.70000042989093
2011-08-05,18.10087567394128,0.0,1043.548248374392,43.63267937453904
2011-08-06,19.906233351519504,0.0,1041.8618703835864,43.56216879652626
2011-08-07,11.751899159528987,10.015830967465053,1040.0997086688535,43.48848956106704
2011-08-08,12.176376216696735,1.2272864888050048,1038.2622846821948,43.41166347103253
2011-08-09,16.582614108090745,1.194899051327378,1036.3501421469296,43.331713260498795
2011-08-10,13.188662374062794,0.0,1034.3638468967972,43.24866258801939
2011-08-11,12.006295930188106,0.0,1032.3039867085188,43.162536029624476
2011-08-12,13.402170252564394,3.500659512471796,1030.171171127864,43.07335907154832
2011-08-13,16.191346819310247,0.0,1027.9660312892768,42.98115810268752
2011-08-14,15.290649292828762,0.0,1025.6892197291124,42.88596040679216
2011-08-15,8.829692030953257,0.41877482731742705,1023.3414101925425,42.78779415439202
2011-08-16,18.53017225765339,7.558821288911598,1020.9232974341811,42.68668839446053
2011-08-17,13.262354606022782,4.5364955256865995,1018.4355970124974,42.5826730458187
2011-08-18,11.000774359570073,2.27457962024061,1015.8790450780691,42.47577888828163
2011-08-19,16.009831626109666,13.210442155538596,1013.2543981557448,42.3660375535503
2011-08-20,9.887360179115758,5.72854505218623,1010.5624329207751,42.25348151585122
2011-08-21,17.615614735806616,4.314264168380035,1007.8039459689828,42.138144082326804
2011-08-22,16.681036523294495,6.937407811344692,1004.9797535810367,42.02005938317923
2011-08-23,21.5839040088093,0.0,1002.0906914809011,41.89926236157078
2011-08-24,14.46595618287306,0.6164187843647004,999.1376145885322,41.77578876328357
2011-08-25,12.959198358348079,0.0,996.1213967668928,41.64967512614186
2011-08-26,23.075749790752198,0.0,993.0429305633626,41.52095876919983
2011-08-27,14.248718530533841,9.934906860396218,989.903126945619,41.38967778169835
2011-08-28,12.863196988968632,0.0,986.702915032067,41.255871011793744
2011-08-29,15.044438795244645,0.0,983.4432418168983,41.11957805506195
2011-08-30,14.07593074782989,0.0,980.1250718898602,40.98083924278161
2011-08-31,20.28697912289232,1.1427958388337416,976.749387150819,40.8396956299994
2011-09-01,11.157147997737017,0.0,973.3171865191978,40.69618898338109
2011-09-02,16.703855625213976,4.580820754181292,969.8294856383825,40.55036176885223
2011-09-03,16.687349127018006,7.658408891826168,966.2873165751755,40.402257139031725
2011-09-04,10.912143478659042,16.54439643051766,962.6917275143905,40.25191892046232
2011-09-05,15.731156422181817,3.333491197896135,959.0437824486785,40.0993916006416
2011-09-06,16.104738892447624,0.0,955.3445608636738,39.94472031485744
2011-09-07,21.06103969947779,0.0,951.5951574185581,39.7879508328317
2011-09-08,16.63047448554662,0.0,947.7966816221332,39.6291295451763
2011-09-09,12.82426607201098,0.0,943.9502575044986,39.46830344966544
2011-09-10,16.507803797480015,0.0,940.057023284434,39.305520137328244
2011-09-11,21.791573719510453,0.0,936.118131032581,39.140827778365754
2011-09-12,18.002894430005732,0.0,932.1347463305278,38.97427510789663
2011-09-13,15.109996123138739,5.385220854434841,928.108047925894,38.80591141153564
2011-09-14,12.416283812047773,0.2430847295888943,924.039227383521,38.63578651080924
2011-09-15,17.22861930461497,0.0,919.9294887328683,38.463950748412614
2011-09-16,18.6578564985543,3.648458871743929,915.7800481117224,38.29045497331243
2011-09-17,19.137239469095125,5.574052873139493,911.5921334063204,38.1153505256998
2011-09-18,17.278658180910394,1.3103846158581385,907.366983888001,37.93868922179795
2011-09-19,20.64107136653744,10.614203463910044,903.1058498464829,37.7605233385289
2011-09-20,18.09099710997717,0.0,898.8099922198841,37.580905598043934
2011-09-21,18.32185708831545,0.0,894.4806822215897,37.39988915212222
2011-09-22,17.91533943654744,0.0,890.1192009640806,37.21752756644239
2011-09-23,15.57203879721504,0.0,885.72683907983,37.03387480473157
2011-09-24,17.37761283772424,4.007034946898173,881.3048963393858,36.84898521279662
2011-09-25,17.787982275642154,0.0,876.8546812667472,36.662913502442386
2011-09-26,20.98332547070209,2.5210718423767804,872.3775107521511,36.47571473528158
2011-09-27,17.920813322475535,4.978076230855255,867.8747096623838,36.28744430644113
2011-09-28,18.644762053378212,2.3208671110540067,863.3476104487305,36.09815792816991
2011-09-29,18.107967114878324,5.059684481616561,858.7975527526828,35.90791161335259
2011-09-30,18.412279739246227,0.0,854.2258830095163,35.71676165893448
2011-10-01,11.799697693920875,0.0,849.6339540498592,35.52476462926241
2011-10-02,15.758716799020087,7.084517621469971,845.0231246993676,35.33197733934638
2011-10-03,13.341475310072962,0.0,840.3947593766275,35.13845683804714
2011-10-04,11.863592191526916,0.0,835.7502276894007,34.944260391194454
2011-10-05,17.57302592257043,1.6154067977853854,831.0909040293374,34.74944546464128
2011-10-06,14.11344340530264,0.0,826.4181671652697,34.55406970725866
2011-10-07,16.361037310894336,0.0,821.7333998352127,34.35819093387649
2011-10-08,17.460909966032276,0.0,817.03798833719,34.16186710817519
2011-10-09,11.696566196114636,0.0,812.3333221190057,33.965156325533336
2011-10-10,21.73187234159676,0.0,807.6207933670847,33.76811679583629
2011-10-11,12.115704047142442,17.758698159341066,802.9017965945022,33.570806826250966
2011-10-12,17.519815634443695,8.46075388288593,798.1777282283244,33.37328480397175
2011-10-13,16.680018480713077,0.0,793.4499861963836,33.17560917894287
2011-10-14,12.820890352553707,0.0,788.7199695136092,32.97783844656205
2011-10-15,14.931380300800845,0.0,783.9890778680365,32.78003113037086
2011-10-16,14.14161366933932,0.0,779.258711206616,32.582245764736555
2011-10-17,18.277223175899792,3.076660384160793,774.530269320947,32.38454087753088
2011-10-18,16.3646088155419,0.0,769.8051514330568,32.18697497281074
2011-10-19,17.389136768432756,2.8612258378261393,765.0847557813483,31.989606513505855
2011-10-20,7.557540818458573,3.9784089650173957,760.370479206839,31.792493904118704
2011-10-21,11.312285095880418,0.0,755.6637167398122,31.595695473441623
2011-10-22,13.02990897272167,11.582494633642169,750.9658611870069,31.399269457296455
2011-10-23,17.622068460153987,0.0,746.2783027194621,31.20327398130155
2011-10-24,13.844956138798441,0.0,741.602428461144,31.007767043671524
2011-10-25,18.79438242160912,0.6921923974372937,736.9396220784732,30.812806498054627
2011-10-26,4.598235122352065,2.4402343354962945,732.2912633708756,30.61845003641292
2011-10-27,17.882749143315507,0.0,727.6587278624779,30.424755171950295
2011-10-28,13.39293236060512,0.6103774686983887,723.0433863950673,30.2317792220934
2011-10-29,12.227941779489585,0.0,718.4466047224374,30.039579291530483
2011-10-30,12.966194883620588,0.0,713.8697431062405,29.84821225531319
2011-10-31,13.148130324015622,0.0,709.3141559134634,29.657734742026346
2011-11-01,16.9242874863627,0.0,704.781191215649,29.46820311703062
2011-11-02,13.98117145751585,2.1734256056162518,700.2721903899795,29.279673465783116
2011-11-03,15.735605825500425,0.0,695.7884877223423,29.092201577240793
2011-11-04,14.857551206669886,0.0,691.3314100124923,28.905842927351593
2011-11-05,13.409455428870421,3.689986086252777,686.9022761814315,28.72065266263825
2011-11-06,11.974579348364795,0.0,682.5023968811184,28.536685583879517
2011-11-07,9.649534463143702,0.0,678.1330741066254,28.353996129893744
2011-11-08,11.585514128883817,0.0,673.7956008108567,28.17263836142955
2011-11-09,11.809344147182438,0.0,669.491260521944,27.99266594516839
2011-11-10,19.697708832451195,0.0,665.221326963429,27.81413213784372
2011-11-11,16.764821818619485,0.0,660.9870636773483,27.63708977048146
2011-11-12,14.402566729133095,0.0,656.7897236503309,27.461591232766448
2011-11-13,14.191800029374054,0.23837717888266816,652.6305489428196,27.287688457539495
2011-11-14,9.023294277223663,0.0,648.5107703215249,27.11543290542961
2011-11-15,8.137401268931459,0.0,644.4316068952219,26.944875549625998
2011-11-16,15.112862808097582,0.0,640.3942657539957,26.77606686079424
2011-11-17,15.250824280987556,0.0,636.3999416120446,26.609056792141235
2011-11-18,9.626869725486683,8.415440336850068,632.4498164541446,26.443894764633225
2011-11-19,9.944954525837153,0.0,628.5450591858817,26.280629652371356
2011-11-20,9.577900620860825,4.197757316191817,624.6868252877525,26.119309768129025
2011-11-21,7.865682822366319,6.014363436514204,620.8762564732409,25.95998284905537
2011-11-22,11.257988924355345,0.0,617.1144803509653,25.802696042549073
2011-11-23,3.7310669936621625,1.9436465109687868,613.4026100910013,25.647495892306676
2011-11-24,13.811519885083527,0.0,609.7417440954771,25.494428324549563
2011-11-25,7.0351534797601065,0.0,606.1329656735384,25.34353863443366
2011-11-26,6.844740572924505,0.0,602.5773427207799,25.194871472645847
2011-11-27,14.042770528483189,0.0,599.0759274032379,25.04847083219113
2011-11-28,12.460275039429137,0.0,595.6297558460371,24.904380035374373
2011-11-29,16.76157301410855,0.0,592.2398478267849,24.76264172098055
2011-11-30,11.178858091337998,6.170806611347344,588.9072064738026,24.623297831657247
2011-12-01,12.894351416715907,0.0,585.6328179692833,24.486389601503134
2011-12-02,13.169594892597754,0.0,582.4176512574659,24.351957543866167
2011-12-03,10.818286860100187,0.0,579.2626577579072,24.220041439355
2011-12-04,11.929677807243225,4.619952108435334,576.1687710839426,24.090680324067282
2011-12-05,8.299642963553103,10.746762254835309,573.1369067664148,23.963912478038246
2011-12-06,5.32948699576058,0.0,570.1679619827535,23.839775413913035
2011-12-07,12.600319370050958,0.0,567.2628152914856,23.718305865846087
2011-12-08,8.020688908714998,1.844646919976976,564.4223263722565,23.599539778630934
2011-12-09,7.155402815735869,0.43318339068442907,561.6473357714369,23.483512297063566
2011-12-10,9.14097843338624,9.064539947411411,558.9386646533904,23.370257755542454
2011-12-11,8.879979821271165,0.0,556.2971145574793,23.259809667908538
2011-12-12,4.673850129839138,6.034132979793521,553.7234671608753,23.152200717527887
2011-12-13,6.515886481663443,0.2828777832924314,551.2184840472493,23.047462747620177
2011-12-14,8.554557833240116,2.955338438477116,548.7829064814058,22.945626751835782
2011-12-15,10.348696419968224,0.0,546.4174551899313,22.846722865084235
2011-12-16,7.305721055582198,1.31612027529505,544.1228301479193,22.750780354616836
2011-12-17,12.429173984731506,0.0,541.8997103718367,22.65782761136599
2011-12-18,7.9055921355613625,0.21423192806513383,539.7487537185917,22.567892141543904
2011-12-19,5.827752254129734,3.1211649664723944,537.6705966908639,22.48100055850302
2011-12-20,5.266164161300756,1.7324057049579642,535.6658542487518,22.397178574860703
2011-12-21,8.244827122064049,14.260850052360151,533.7351196277973,22.316450994890477
2011-12-22,10.734896673864993,6.3194229316447235,531.8789641634373,22.238841707182047
2011-12-23,7.8973261669766845,0.0,530.0979371219365,22.16437367757226
2011-12-24,6.3079986723600925,0.0,528.3925655378504,22.09306894234914
2011-12-25,8.374083669225575,1.8639926280270802,526.7633540580672,22.024948601731033
2011-12-26,4.6013859506275905,2.428633475687737,525.2107847924758,21.96003281362268
2011-12-27,3.430628211101551,1.2063904307718862,523.7353171712999,21.89834078765017
2011-12-28,2.267799698107159,0.0,522.3373878091468,21.83989077947652
2011-12-29,10.568128486854935,0.0,521.0174103758052,21.784700085399518
2011-12-30,10.321947229124357,0.0,519.7757754738341,21.73278503723348
2011-12-31,7.146368222592642,0.0,518.6128505229768,21.684160997476383
2012-01-01,0.38803610946666733,0.0,517.270402234956,21.628030755468544
2012-01-02,7.713997559780186,0.0,516.2857972453668,21.586862602593733
2012-01-03,3.85175037933609,0.0,515.3809349475976,21.54902863892394
2012-01-04,3.1068636123313893,0.0,514.5560831049604,21.514540060137715
2012-01-05,-1.0066375376887327,0.0,513.8114858043857,21.48340707196038
